개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4201000,202642010000801381,강원특별자치도 강릉시,강원특별자치도 강릉시 지변동 292-1,강원특별자치도 강릉시 지변동 292-1,생활방범,1,,,30,,033-640-5332,37.7731,128.874,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801382,강원특별자치도 강릉시,강원특별자치도 강릉시 지변동 292-1,강원특별자치도 강릉시 지변동 292-1,생활방범,1,,,30,,033-640-5332,37.7731,128.874,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801383,강원특별자치도 강릉시,강원특별자치도 강릉시 홍제동 755-10,강원특별자치도 강릉시 홍제동 755-10,생활방범,1,,,30,,033-640-5332,37.7459,128.868,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801384,강원특별자치도 강릉시,강원특별자치도 강릉시 홍제동 755-10,강원특별자치도 강릉시 홍제동 755-10,생활방범,1,,,30,,033-640-5332,37.7459,128.868,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801385,강원특별자치도 강릉시,강원특별자치도 강릉시 홍제동 755-10,강원특별자치도 강릉시 홍제동 755-10,생활방범,1,,,30,,033-640-5332,37.7459,128.868,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801386,강원특별자치도 강릉시,강원특별자치도 강릉시 금광리 1155-1,강원특별자치도 강릉시 금광리 1155-1,생활방범,1,,,30,,033-640-5332,37.7118,128.906,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801387,강원특별자치도 강릉시,강원특별자치도 강릉시 금광리 1155-1,강원특별자치도 강릉시 금광리 1155-1,생활방범,1,,,30,,033-640-5332,37.7118,128.906,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801388,강원특별자치도 강릉시,강원특별자치도 강릉시 금광리 1155-1,강원특별자치도 강릉시 금광리 1155-1,생활방범,1,,,30,,033-640-5332,37.7118,128.906,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801389,강원특별자치도 강릉시,강원특별자치도 강릉시 금광리 1155-1,강원특별자치도 강릉시 금광리 1155-1,생활방범,1,,,30,,033-640-5332,37.7118,128.906,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801390,강원특별자치도 강릉시,강원특별자치도 강릉시 향호리 산59-29,강원특별자치도 강릉시 향호리 산59-29,생활방범,1,,,30,,033-640-5332,37.9103,128.805,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801391,강원특별자치도 강릉시,강원특별자치도 강릉시 향호리 산59-29,강원특별자치도 강릉시 향호리 산59-29,생활방범,1,,,30,,033-640-5332,37.9103,128.805,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801392,강원특별자치도 강릉시,강원특별자치도 강릉시 향호리 산59-29,강원특별자치도 강릉시 향호리 산59-29,생활방범,1,,,30,,033-640-5332,37.9103,128.805,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801393,강원특별자치도 강릉시,강원특별자치도 강릉시 향호리 산59-29,강원특별자치도 강릉시 향호리 산59-29,생활방범,1,,,30,,033-640-5332,37.9103,128.805,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801394,강원특별자치도 강릉시,강원특별자치도 강릉시 언별리 산210-3,강원특별자치도 강릉시 언별리 산210-3,생활방범,1,,,30,,033-640-5332,37.6914,128.932,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801395,강원특별자치도 강릉시,강원특별자치도 강릉시 언별리 산210-3,강원특별자치도 강릉시 언별리 산210-3,생활방범,1,,,30,,033-640-5332,37.6914,128.932,2025-12-31,,2026-05-22 21:28:31,2026-05-21 16:29:54
4201000,202642010000801396,강원특별자치도 강릉시,강원특별자치도 강릉시 언별리 산210-3,강원특별자치도 강릉시 언별리 산210-3,생활방범,1,,,30,,033-640-5332,37.6914,128.932,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801397,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 81-104,강원특별자치도 강릉시 교항리 81-104,재난재해,1,,,30,,033-640-5332,37.8785,128.834,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801398,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 81-104,강원특별자치도 강릉시 교항리 81-104,재난재해,1,,,30,,033-640-5332,37.8785,128.834,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801399,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 81-104,강원특별자치도 강릉시 교항리 81-104,재난재해,1,,,30,,033-640-5332,37.8785,128.834,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801400,강원특별자치도 강릉시,강원특별자치도 강릉시 내곡동 125,강원특별자치도 강릉시 내곡동 125,교통단속,1,,,30,,033-640-5332,37.7445,128.891,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801401,강원특별자치도 강릉시,강원특별자치도 강릉시 유천동 788,강원특별자치도 강릉시 유천동 788,교통단속,1,,,30,,033-640-5332,37.7580,128.869,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801402,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1105-4,강원특별자치도 강릉시 포남동 1105-4,교통단속,1,,,30,,033-640-5332,37.7703,128.906,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801403,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1529,강원특별자치도 강릉시 교동 1529,교통단속,1,,,30,,033-640-5332,37.7681,128.892,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801404,강원특별자치도 강릉시,강원특별자치도 강릉시 대기리 2214-216,강원특별자치도 강릉시 대기리 2214-216,재난재해,1,,,30,,033-640-5332,37.6095,128.736,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801405,강원특별자치도 강릉시,강원특별자치도 강릉시 대기리 2214-216,강원특별자치도 강릉시 대기리 2214-216,재난재해,1,,,30,,033-640-5332,37.6095,128.736,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801406,강원특별자치도 강릉시,강원특별자치도 강릉시 남양리 산 287,강원특별자치도 강릉시 남양리 산 287,재난재해,1,,,30,,033-640-5332,37.5433,128.965,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801407,강원특별자치도 강릉시,강원특별자치도 강릉시 남양리 산 287,강원특별자치도 강릉시 남양리 산 287,재난재해,1,,,30,,033-640-5332,37.5433,128.965,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801408,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 67,강원특별자치도 강릉시 교항리 67,생활방범,1,,,30,,033-640-5332,37.8825,128.828,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801409,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 67,강원특별자치도 강릉시 교항리 67,생활방범,1,,,30,,033-640-5332,37.8825,128.828,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801410,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 67,강원특별자치도 강릉시 교항리 67,생활방범,1,,,30,,033-640-5332,37.8825,128.828,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801411,강원특별자치도 강릉시,강원특별자치도 강릉시 교항리 67,강원특별자치도 강릉시 교항리 67,생활방범,1,,,30,,033-640-5332,37.8825,128.828,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801412,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1184-6,강원특별자치도 강릉시 포남동 1184-6,생활방범,1,,,30,,033-640-5332,37.7693,128.911,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801413,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1184-6,강원특별자치도 강릉시 포남동 1184-6,생활방범,1,,,30,,033-640-5332,37.7693,128.911,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801414,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1184-6,강원특별자치도 강릉시 포남동 1184-6,생활방범,1,,,30,,033-640-5332,37.7693,128.911,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801415,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1184-6,강원특별자치도 강릉시 포남동 1184-6,생활방범,1,,,30,,033-640-5332,37.7693,128.911,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801416,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1215-6,강원특별자치도 강릉시 포남동 1215-6,생활방범,1,,,30,,033-640-5332,37.7798,128.916,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801417,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1215-6,강원특별자치도 강릉시 포남동 1215-6,생활방범,1,,,30,,033-640-5332,37.7798,128.916,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801418,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1215-6,강원특별자치도 강릉시 포남동 1215-6,생활방범,1,,,30,,033-640-5332,37.7798,128.916,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801419,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1215-6,강원특별자치도 강릉시 포남동 1215-6,생활방범,1,,,30,,033-640-5332,37.7798,128.916,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801420,강원특별자치도 강릉시,강원특별자치도 강릉시 남항진동 산 11-5,강원특별자치도 강릉시 남항진동 산 11-5,생활방범,1,,,30,,033-640-5332,37.7635,128.948,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801421,강원특별자치도 강릉시,강원특별자치도 강릉시 남항진동 산 11-5,강원특별자치도 강릉시 남항진동 산 11-5,생활방범,1,,,30,,033-640-5332,37.7635,128.948,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801422,강원특별자치도 강릉시,강원특별자치도 강릉시 남항진동 산 11-5,강원특별자치도 강릉시 남항진동 산 11-5,생활방범,1,,,30,,033-640-5332,37.7635,128.948,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801423,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 103-7,강원특별자치도 강릉시 옥천동 103-7,교통단속,1,,,30,,033-640-5332,37.7566,128.901,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801424,강원특별자치도 강릉시,강원특별자치도 강릉시 내곡동 473번지,강원특별자치도 강릉시 내곡동 473번지,교통단속,1,,,30,,033-640-5332,37.7450,128.880,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801425,강원특별자치도 강릉시,강원특별자치도 강릉시 내곡동 473번지,강원특별자치도 강릉시 내곡동 473번지,교통단속,1,,,30,,033-640-5332,37.7450,128.880,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801426,강원특별자치도 강릉시,강원특별자치도 강릉시 초당동 350-1,강원특별자치도 강릉시 초당동 350-1,교통단속,1,,,30,,033-640-5332,37.7927,128.913,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801427,강원특별자치도 강릉시,강원특별자치도 강릉시 초당동 350-1,강원특별자치도 강릉시 초당동 350-1,교통단속,1,,,30,,033-640-5332,37.7927,128.913,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801428,강원특별자치도 강릉시,강원특별자치도 강릉시 지변동 692-1,강원특별자치도 강릉시 지변동 692-1,교통단속,1,,,30,,033-640-5332,37.7714,128.878,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801429,강원특별자치도 강릉시,강원특별자치도 강릉시 주문리 329-116,강원특별자치도 강릉시 주문리 329-116,교통단속,1,,,30,,033-640-5332,37.8932,128.825,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801430,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 12-2,강원특별자치도 강릉시 옥천동 12-2,생활방범,1,,,30,,033-640-5332,37.7583,128.905,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801431,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 12-2,강원특별자치도 강릉시 옥천동 12-2,생활방범,1,,,30,,033-640-5332,37.7583,128.905,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801432,강원특별자치도 강릉시,강원특별자치도 강릉시 연곡면 영진리 360-33,강원특별자치도 강릉시 연곡면 영진리 360-33,생활방범,1,,,30,,033-640-5332,37.8737,128.832,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801433,강원특별자치도 강릉시,강원특별자치도 강릉시 연곡면 영진리 360-33,강원특별자치도 강릉시 연곡면 영진리 360-33,생활방범,1,,,30,,033-640-5332,37.8737,128.832,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801434,강원특별자치도 강릉시,강원특별자치도 강릉시 연곡면 영진리 360-33,강원특별자치도 강릉시 연곡면 영진리 360-33,생활방범,1,,,30,,033-640-5332,37.8737,128.832,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801435,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1262-3,강원특별자치도 강릉시 교동 1262-3,생활방범,1,,,30,,033-640-5332,37.7775,128.885,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801436,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1262-3,강원특별자치도 강릉시 교동 1262-3,생활방범,1,,,30,,033-640-5332,37.7775,128.885,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801437,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1262-3,강원특별자치도 강릉시 교동 1262-3,생활방범,1,,,30,,033-640-5332,37.7775,128.885,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801438,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1262-3,강원특별자치도 강릉시 교동 1262-3,생활방범,1,,,30,,033-640-5332,37.7775,128.885,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801439,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1863-5,강원특별자치도 강릉시 교동 1863-5,생활방범,1,,,30,,033-640-5332,37.7644,128.879,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801440,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1863-5,강원특별자치도 강릉시 교동 1863-5,생활방범,1,,,30,,033-640-5332,37.7644,128.879,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801441,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 1863-5,강원특별자치도 강릉시 교동 1863-5,생활방범,1,,,30,,033-640-5332,37.7644,128.879,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801442,강원특별자치도 강릉시,강원특별자치도 강릉시 구정면 덕현리 597-2,강원특별자치도 강릉시 구정면 덕현리 597-2,생활방범,1,,,30,,033-640-5332,37.7053,128.925,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801443,강원특별자치도 강릉시,강원특별자치도 강릉시 구정면 덕현리 597-2,강원특별자치도 강릉시 구정면 덕현리 597-2,생활방범,1,,,30,,033-640-5332,37.7053,128.925,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801444,강원특별자치도 강릉시,강원특별자치도 강릉시 구정면 덕현리 597-2,강원특별자치도 강릉시 구정면 덕현리 597-2,생활방범,1,,,30,,033-640-5332,37.7053,128.925,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801445,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 관음길 26,강원특별자치도 강릉시 성산면 관음길 26,생활방범,1,,,30,,033-640-5332,37.7307,128.838,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801446,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 관음길 26,강원특별자치도 강릉시 성산면 관음길 26,생활방범,1,,,30,,033-640-5332,37.7307,128.838,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801447,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 관음길 26,강원특별자치도 강릉시 성산면 관음길 26,생활방범,1,,,30,,033-640-5332,37.7307,128.838,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801448,강원특별자치도 강릉시,강원특별자치도 강릉시 남산초교길 11번길 12,강원특별자치도 강릉시 남산초교길 11번길 12,생활방범,1,,,30,,033-640-5332,37.7467,128.891,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801449,강원특별자치도 강릉시,강원특별자치도 강릉시 남산초교길 11번길 12,강원특별자치도 강릉시 남산초교길 11번길 12,생활방범,1,,,30,,033-640-5332,37.7467,128.891,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801450,강원특별자치도 강릉시,강원특별자치도 강릉시 남산초교길 11번길 12,강원특별자치도 강릉시 남산초교길 11번길 12,생활방범,1,,,30,,033-640-5332,37.7467,128.891,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801451,강원특별자치도 강릉시,강원특별자치도 강릉시 남산초교길 11번길 12,강원특별자치도 강릉시 남산초교길 11번길 12,생활방범,1,,,30,,033-640-5332,37.7467,128.891,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801452,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 639-29,강원특별자치도 강릉시 노암동 639-29,생활방범,1,,,30,,033-640-5332,37.7459,128.893,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801453,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 639-29,강원특별자치도 강릉시 노암동 639-29,생활방범,1,,,30,,033-640-5332,37.7459,128.893,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801454,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 639-29,강원특별자치도 강릉시 노암동 639-29,생활방범,1,,,30,,033-640-5332,37.7459,128.893,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801455,강원특별자치도 강릉시,강원특별자치도 강릉시 안현동 872-1,강원특별자치도 강릉시 안현동 872-1,생활방범,1,,,30,,033-640-5332,37.8049,128.903,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801456,강원특별자치도 강릉시,강원특별자치도 강릉시 안현동 872-1,강원특별자치도 강릉시 안현동 872-1,생활방범,1,,,30,,033-640-5332,37.8049,128.903,2025-12-31,,2026-05-22 21:28:32,2026-05-21 16:29:54
4201000,202642010000801457,강원특별자치도 강릉시,강원특별자치도 강릉시 안현동 872-1,강원특별자치도 강릉시 안현동 872-1,생활방범,1,,,30,,033-640-5332,37.8049,128.903,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801458,강원특별자치도 강릉시,강원특별자치도 강릉시 석교리 1064-0,강원특별자치도 강릉시 석교리 1064-0,생활방범,1,,,30,,033-640-5332,37.8267,128.846,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801459,강원특별자치도 강릉시,강원특별자치도 강릉시 석교리 1064-0,강원특별자치도 강릉시 석교리 1064-0,생활방범,1,,,30,,033-640-5332,37.8267,128.846,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801460,강원특별자치도 강릉시,강원특별자치도 강릉시 석교리 1064-0,강원특별자치도 강릉시 석교리 1064-0,생활방범,1,,,30,,033-640-5332,37.8267,128.846,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801461,강원특별자치도 강릉시,강원특별자치도 강릉시 송정동 산 61-1,강원특별자치도 강릉시 송정동 산 61-1,생활방범,1,,,30,,033-640-5332,37.7798,128.937,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801462,강원특별자치도 강릉시,강원특별자치도 강릉시 송정동 산 61-1,강원특별자치도 강릉시 송정동 산 61-1,생활방범,1,,,30,,033-640-5332,37.7798,128.937,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801463,강원특별자치도 강릉시,강원특별자치도 강릉시 송정동 산 61-1,강원특별자치도 강릉시 송정동 산 61-1,생활방범,1,,,30,,033-640-5332,37.7798,128.937,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801464,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 율곡로 1927,강원특별자치도 강릉시 강동면 율곡로 1927,생활방범,1,,,30,,033-640-5332,37.7287,128.981,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801465,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 율곡로 1927,강원특별자치도 강릉시 강동면 율곡로 1927,생활방범,1,,,30,,033-640-5332,37.7287,128.981,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801466,강원특별자치도 강릉시,강원특별자치도 강릉시 현내리 364-12,강원특별자치도 강릉시 현내리 364-12,생활방범,1,,,30,,033-640-5332,37.6090,129.035,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801467,강원특별자치도 강릉시,강원특별자치도 강릉시 현내리 364-12,강원특별자치도 강릉시 현내리 364-12,생활방범,1,,,30,,033-640-5332,37.6090,129.035,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801468,강원특별자치도 강릉시,강원특별자치도 강릉시 고단리 278-0,강원특별자치도 강릉시 고단리 278-0,생활방범,1,,,30,,033-640-5332,37.5246,128.835,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801469,강원특별자치도 강릉시,강원특별자치도 강릉시 고단리 278-0,강원특별자치도 강릉시 고단리 278-0,생활방범,1,,,30,,033-640-5332,37.5246,128.835,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801470,강원특별자치도 강릉시,강원특별자치도 강릉시 고단리 278-0,강원특별자치도 강릉시 고단리 278-0,생활방범,1,,,30,,033-640-5332,37.5246,128.835,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801471,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 97-2,강원특별자치도 강릉시 입암동 97-2,생활방범,1,,,30,,033-640-5332,37.7599,128.918,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801472,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 97-2,강원특별자치도 강릉시 입암동 97-2,생활방범,1,,,30,,033-640-5332,37.7599,128.918,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:54
4201000,202642010000801473,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 97-2,강원특별자치도 강릉시 입암동 97-2,생활방범,1,,,30,,033-640-5332,37.7599,128.918,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801474,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 97-2,강원특별자치도 강릉시 입암동 97-2,생활방범,1,,,30,,033-640-5332,37.7599,128.918,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801475,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문로 107,강원특별자치도 강릉시 주문진읍 주문로 107,생활방범,1,,,30,,033-640-5332,37.8934,128.827,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801476,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문로 107,강원특별자치도 강릉시 주문진읍 주문로 107,생활방범,1,,,30,,033-640-5332,37.8934,128.827,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801477,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문로 107,강원특별자치도 강릉시 주문진읍 주문로 107,생활방범,1,,,30,,033-640-5332,37.8934,128.827,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801478,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문로 107,강원특별자치도 강릉시 주문진읍 주문로 107,생활방범,1,,,30,,033-640-5332,37.8934,128.827,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801479,강원특별자치도 강릉시,강원특별자치도 강릉시 성남동 94-8,강원특별자치도 강릉시 성남동 94-8,생활방범,1,,,30,,033-640-5332,37.7523,128.898,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801480,강원특별자치도 강릉시,강원특별자치도 강릉시 성남동 94-8,강원특별자치도 강릉시 성남동 94-8,생활방범,1,,,30,,033-640-5332,37.7523,128.898,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801481,강원특별자치도 강릉시,강원특별자치도 강릉시 성남동 94-8,강원특별자치도 강릉시 성남동 94-8,생활방범,1,,,30,,033-640-5332,37.7523,128.898,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801482,강원특별자치도 강릉시,강원특별자치도 강릉시 성남동 94-8,강원특별자치도 강릉시 성남동 94-8,생활방범,1,,,30,,033-640-5332,37.7523,128.898,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801483,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 남구길 18번길 24,강원특별자치도 강릉시 포남동 남구길 18번길 24,생활방범,1,,,30,,033-640-5332,37.7660,128.907,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801484,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 남구길 18번길 24,강원특별자치도 강릉시 포남동 남구길 18번길 24,생활방범,1,,,30,,033-640-5332,37.7660,128.907,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801485,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 남구길 18번길 24,강원특별자치도 강릉시 포남동 남구길 18번길 24,생활방범,1,,,30,,033-640-5332,37.7660,128.907,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
4201000,202642010000801486,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 남구길 18번길 24,강원특별자치도 강릉시 포남동 남구길 18번길 24,생활방범,1,,,30,,033-640-5332,37.7660,128.907,2025-12-31,,2026-05-22 21:28:33,2026-05-21 16:29:55
